# CBO's own STATUTORY TAX PARAMETER SCHEDULE, by calendar year, by vintage.
#
# Generated by scripts/fetch_cbo_tax_parameters.py. Do not hand-edit: rerun the
# script, which verifies each source file's SHA-256 against a pinned commit and
# re-checks the statutory identities before writing anything.
#
# Source of record: https://github.com/US-CBO/cbo-data at commit 284a95665f9f2f74ed1f482feb629b43fce323da (2026-06-12),
# file data/budget/tax_parameters/annual_cy_<edition>.csv, one edition per
# vintage. CBO publication 53724, "Tax Parameters and Effective Marginal Tax
# Rates". Public domain (17 U.S.C. 105).
#
# Transcribed VERBATIM - every variable CBO publishes, not a subset - so that
# the relationship between this file and the upstream one is checkable rather
# than asserted. Most of these series are wired to nothing today; see
# fiscal_model/cbo_tax_parameters.py for what reads which.
#
# Per-vintage provenance, including which vintages are an exact edition match
# and which are not, is in PROVENANCE.csv beside this file.
vintage,calendar_year,variable,value
cbo_feb_2026,2031,tp_delta_emtr_capital_business_incl_land,-5.16
cbo_feb_2026,2032,tp_delta_emtr_capital_business_incl_land,-5.040000000000003
cbo_feb_2026,2033,tp_delta_emtr_capital_business_incl_land,-5.18
cbo_feb_2026,2034,tp_delta_emtr_capital_business_incl_land,-5.100000000000001
cbo_feb_2026,2035,tp_delta_emtr_capital_business_incl_land,-5.07
cbo_feb_2026,2025,tp_delta_emtr_capital_business_inventories,-0.2699999999999996
cbo_feb_2026,2026,tp_delta_emtr_capital_business_inventories,-2.830000000000002
cbo_feb_2026,2027,tp_delta_emtr_capital_business_inventories,-2.849999999999998
cbo_feb_2026,2028,tp_delta_emtr_capital_business_inventories,-2.8799999999999955
cbo_feb_2026,2029,tp_delta_emtr_capital_business_inventories,-2.7300000000000004
cbo_feb_2026,2030,tp_delta_emtr_capital_business_inventories,-2.6300000000000026
cbo_feb_2026,2031,tp_delta_emtr_capital_business_inventories,-2.8299999999999983
cbo_feb_2026,2032,tp_delta_emtr_capital_business_inventories,-2.759999999999998
cbo_feb_2026,2033,tp_delta_emtr_capital_business_inventories,-2.8599999999999994
cbo_feb_2026,2034,tp_delta_emtr_capital_business_inventories,-2.8200000000000003
cbo_feb_2026,2035,tp_delta_emtr_capital_business_inventories,-2.780000000000001
cbo_feb_2026,2025,tp_delta_emtr_capital_business_land,-0.28999999999999915
cbo_feb_2026,2026,tp_delta_emtr_capital_business_land,-3.6300000000000026
cbo_feb_2026,2027,tp_delta_emtr_capital_business_land,-3.66
cbo_feb_2026,2028,tp_delta_emtr_capital_business_land,-3.6799999999999997
cbo_feb_2026,2029,tp_delta_emtr_capital_business_land,-3.5
cbo_feb_2026,2030,tp_delta_emtr_capital_business_land,-3.3900000000000006
cbo_feb_2026,2031,tp_delta_emtr_capital_business_land,-3.6499999999999986
cbo_feb_2026,2032,tp_delta_emtr_capital_business_land,-3.5799999999999983
cbo_feb_2026,2033,tp_delta_emtr_capital_business_land,-3.6799999999999997
cbo_feb_2026,2034,tp_delta_emtr_capital_business_land,-3.6300000000000026
cbo_feb_2026,2035,tp_delta_emtr_capital_business_land,-3.580000000000002
cbo_feb_2026,2025,tp_delta_emtr_capital_business_other_ip,-7.24
cbo_feb_2026,2026,tp_delta_emtr_capital_business_other_ip,-9.889999999999999
cbo_feb_2026,2027,tp_delta_emtr_capital_business_other_ip,-11.780000000000001
cbo_feb_2026,2028,tp_delta_emtr_capital_business_other_ip,-11.71
cbo_feb_2026,2029,tp_delta_emtr_capital_business_other_ip,-11.65
cbo_feb_2026,2030,tp_delta_emtr_capital_business_other_ip,-11.649999999999999
cbo_feb_2026,2031,tp_delta_emtr_capital_business_other_ip,-11.7
cbo_feb_2026,2032,tp_delta_emtr_capital_business_other_ip,-11.579999999999998
cbo_feb_2026,2033,tp_delta_emtr_capital_business_other_ip,-11.729999999999997
cbo_feb_2026,2034,tp_delta_emtr_capital_business_other_ip,-11.64
cbo_feb_2026,2035,tp_delta_emtr_capital_business_other_ip,-11.620000000000001
cbo_feb_2026,2025,tp_delta_emtr_capital_business_passthrough,-3.219999999999999
cbo_feb_2026,2026,tp_delta_emtr_capital_business_passthrough,-8.489999999999998
cbo_feb_2026,2027,tp_delta_emtr_capital_business_passthrough,-9.07
cbo_feb_2026,2028,tp_delta_emtr_capital_business_passthrough,-9.09
cbo_feb_2026,2029,tp_delta_emtr_capital_business_passthrough,-7.649999999999999
cbo_feb_2026,2030,tp_delta_emtr_capital_business_passthrough,-7.490000000000002
cbo_feb_2026,2031,tp_delta_emtr_capital_business_passthrough,-7.84
cbo_feb_2026,2032,tp_delta_emtr_capital_business_passthrough,-7.789999999999999
cbo_feb_2026,2033,tp_delta_emtr_capital_business_passthrough,-7.859999999999999
cbo_feb_2026,2034,tp_delta_emtr_capital_business_passthrough,-7.850000000000001
cbo_feb_2026,2035,tp_delta_emtr_capital_business_passthrough,-7.789999999999999
cbo_feb_2026,2025,tp_delta_emtr_capital_business_rd_software,-14.57
cbo_feb_2026,2026,tp_delta_emtr_capital_business_rd_software,-14.9
cbo_feb_2026,2027,tp_delta_emtr_capital_business_rd_software,-13.790000000000001
cbo_feb_2026,2028,tp_delta_emtr_capital_business_rd_software,-13.32
cbo_feb_2026,2029,tp_delta_emtr_capital_business_rd_software,-13.54
cbo_feb_2026,2030,tp_delta_emtr_capital_business_rd_software,-14.03
cbo_feb_2026,2031,tp_delta_emtr_capital_business_rd_software,-14.14
cbo_feb_2026,2032,tp_delta_emtr_capital_business_rd_software,-14.02
cbo_feb_2026,2033,tp_delta_emtr_capital_business_rd_software,-14.23
cbo_feb_2026,2034,tp_delta_emtr_capital_business_rd_software,-14.110000000000001
cbo_feb_2026,2035,tp_delta_emtr_capital_business_rd_software,-14.079999999999998
cbo_feb_2026,2025,tp_delta_emtr_capital_business_residential,-0.3999999999999986
cbo_feb_2026,2026,tp_delta_emtr_capital_business_residential,-4.040000000000003
cbo_feb_2026,2027,tp_delta_emtr_capital_business_residential,-4.129999999999999
cbo_feb_2026,2028,tp_delta_emtr_capital_business_residential,-4.16
cbo_feb_2026,2029,tp_delta_emtr_capital_business_residential,-3.9700000000000024
cbo_feb_2026,2030,tp_delta_emtr_capital_business_residential,-3.84
cbo_feb_2026,2031,tp_delta_emtr_capital_business_residential,-4.119999999999997
cbo_feb_2026,2032,tp_delta_emtr_capital_business_residential,-4.039999999999999
cbo_feb_2026,2033,tp_delta_emtr_capital_business_residential,-4.140000000000001
cbo_feb_2026,2034,tp_delta_emtr_capital_business_residential,-4.100000000000001
cbo_feb_2026,2035,tp_delta_emtr_capital_business_residential,-4.039999999999999
cbo_feb_2026,2025,tp_delta_emtr_capital_business_structures,-5.1
cbo_feb_2026,2026,tp_delta_emtr_capital_business_structures,-6.41
cbo_feb_2026,2027,tp_delta_emtr_capital_business_structures,-6.370000000000001
cbo_feb_2026,2028,tp_delta_emtr_capital_business_structures,-6.280000000000001
cbo_feb_2026,2029,tp_delta_emtr_capital_business_structures,-2.6900000000000013
cbo_feb_2026,2030,tp_delta_emtr_capital_business_structures,-2.650000000000002
cbo_feb_2026,2031,tp_delta_emtr_capital_business_structures,-2.759999999999998
cbo_feb_2026,2032,tp_delta_emtr_capital_business_structures,-2.6000000000000014
cbo_feb_2026,2033,tp_delta_emtr_capital_business_structures,-2.7699999999999996
cbo_feb_2026,2034,tp_delta_emtr_capital_business_structures,-2.66
cbo_feb_2026,2035,tp_delta_emtr_capital_business_structures,-2.650000000000002
cbo_feb_2026,2025,tp_delta_emtr_capital_housing,-1.8600000000000003
cbo_feb_2026,2026,tp_delta_emtr_capital_housing,5.63
cbo_feb_2026,2027,tp_delta_emtr_capital_housing,5.45
cbo_feb_2026,2028,tp_delta_emtr_capital_housing,5.140000000000001
cbo_feb_2026,2029,tp_delta_emtr_capital_housing,4.8500000000000005
cbo_feb_2026,2030,tp_delta_emtr_capital_housing,7.050000000000001
cbo_feb_2026,2031,tp_delta_emtr_capital_housing,6.77
cbo_feb_2026,2032,tp_delta_emtr_capital_housing,6.76
cbo_feb_2026,2033,tp_delta_emtr_capital_housing,6.5
cbo_feb_2026,2034,tp_delta_emtr_capital_housing,6.51
cbo_feb_2026,2035,tp_delta_emtr_capital_housing,6.53
cbo_feb_2026,2025,tp_delta_emtr_capital_housing_debt,-3.3599999999999994
cbo_feb_2026,2026,tp_delta_emtr_capital_housing_debt,14.290000000000001
cbo_feb_2026,2027,tp_delta_emtr_capital_housing_debt,13.969999999999999
cbo_feb_2026,2028,tp_delta_emtr_capital_housing_debt,13.33
cbo_feb_2026,2029,tp_delta_emtr_capital_housing_debt,12.79
cbo_feb_2026,2030,tp_delta_emtr_capital_housing_debt,16.93
cbo_feb_2026,2031,tp_delta_emtr_capital_housing_debt,16.090000000000003
cbo_feb_2026,2032,tp_delta_emtr_capital_housing_debt,16.23
cbo_feb_2026,2033,tp_delta_emtr_capital_housing_debt,15.4
cbo_feb_2026,2034,tp_delta_emtr_capital_housing_debt,15.59
cbo_feb_2026,2035,tp_delta_emtr_capital_housing_debt,15.669999999999998
cbo_feb_2026,2025,tp_delta_emtr_capital_housing_equity,-0.9999999999999999
cbo_feb_2026,2026,tp_delta_emtr_capital_housing_equity,1.2499999999999998
cbo_feb_2026,2027,tp_delta_emtr_capital_housing_equity,1.24
cbo_feb_2026,2028,tp_delta_emtr_capital_housing_equity,1.19
cbo_feb_2026,2029,tp_delta_emtr_capital_housing_equity,1.13
cbo_feb_2026,2030,tp_delta_emtr_capital_housing_equity,2.23
cbo_feb_2026,2031,tp_delta_emtr_capital_housing_equity,2.24
cbo_feb_2026,2032,tp_delta_emtr_capital_housing_equity,2.25
cbo_feb_2026,2033,tp_delta_emtr_capital_housing_equity,2.26
cbo_feb_2026,2034,tp_delta_emtr_capital_housing_equity,2.26
cbo_feb_2026,2035,tp_delta_emtr_capital_housing_equity,2.2800000000000002
cbo_feb_2026,2025,tp_delta_emtr_capital_housing_incl_land,-1.8600000000000003
cbo_feb_2026,2026,tp_delta_emtr_capital_housing_incl_land,5.63
cbo_feb_2026,2027,tp_delta_emtr_capital_housing_incl_land,5.45
cbo_feb_2026,2028,tp_delta_emtr_capital_housing_incl_land,5.140000000000001
cbo_feb_2026,2029,tp_delta_emtr_capital_housing_incl_land,4.8500000000000005
cbo_feb_2026,2030,tp_delta_emtr_capital_housing_incl_land,7.050000000000001
cbo_feb_2026,2031,tp_delta_emtr_capital_housing_incl_land,6.77
cbo_feb_2026,2032,tp_delta_emtr_capital_housing_incl_land,6.76
cbo_feb_2026,2033,tp_delta_emtr_capital_housing_incl_land,6.5
cbo_feb_2026,2034,tp_delta_emtr_capital_housing_incl_land,6.51
cbo_feb_2026,2035,tp_delta_emtr_capital_housing_incl_land,6.53
cbo_feb_2026,2025,tp_delta_emtr_capital_overall,-3.7200000000000006
cbo_feb_2026,2026,tp_delta_emtr_capital_overall,-2.9499999999999993
cbo_feb_2026,2027,tp_delta_emtr_capital_overall,-3.34
cbo_feb_2026,2028,tp_delta_emtr_capital_overall,-3.41
cbo_feb_2026,2029,tp_delta_emtr_capital_overall,-2.369999999999999
cbo_feb_2026,2030,tp_delta_emtr_capital_overall,-1.629999999999999
cbo_feb_2026,2031,tp_delta_emtr_capital_overall,-1.83
cbo_feb_2026,2032,tp_delta_emtr_capital_overall,-1.7599999999999998
cbo_feb_2026,2033,tp_delta_emtr_capital_overall,-1.950000000000001
cbo_feb_2026,2034,tp_delta_emtr_capital_overall,-1.8900000000000006
cbo_feb_2026,2035,tp_delta_emtr_capital_overall,-1.8699999999999992
cbo_feb_2026,2025,tp_delta_emtr_capital_overall_incl_land,-2.879999999999999
cbo_feb_2026,2026,tp_delta_emtr_capital_overall_incl_land,-1.6500000000000004
cbo_feb_2026,2027,tp_delta_emtr_capital_overall_incl_land,-1.9700000000000006
cbo_feb_2026,2028,tp_delta_emtr_capital_overall_incl_land,-2.0700000000000003
cbo_feb_2026,2029,tp_delta_emtr_capital_overall_incl_land,-1.4000000000000004
cbo_feb_2026,2030,tp_delta_emtr_capital_overall_incl_land,-0.4900000000000002
cbo_feb_2026,2031,tp_delta_emtr_capital_overall_incl_land,-0.7200000000000006
cbo_feb_2026,2032,tp_delta_emtr_capital_overall_incl_land,-0.6699999999999999
cbo_feb_2026,2033,tp_delta_emtr_capital_overall_incl_land,-0.8599999999999994
cbo_feb_2026,2034,tp_delta_emtr_capital_overall_incl_land,-0.8099999999999987
cbo_feb_2026,2035,tp_delta_emtr_capital_overall_incl_land,-0.7799999999999994
cbo_feb_2026,2022,tp_eitc_earned_income_0,7320.0
cbo_feb_2026,2023,tp_eitc_earned_income_0,7840.0
cbo_feb_2026,2024,tp_eitc_earned_income_0,8260.0
cbo_feb_2026,2025,tp_eitc_earned_income_0,8490.0
cbo_feb_2026,2026,tp_eitc_earned_income_0,8680.0
cbo_feb_2026,2027,tp_eitc_earned_income_0,8900.0
cbo_feb_2026,2028,tp_eitc_earned_income_0,9110.0
cbo_feb_2026,2029,tp_eitc_earned_income_0,9300.0
cbo_feb_2026,2030,tp_eitc_earned_income_0,9490.0
cbo_feb_2026,2031,tp_eitc_earned_income_0,9680.0
cbo_feb_2026,2032,tp_eitc_earned_income_0,9870.0
cbo_feb_2026,2033,tp_eitc_earned_income_0,10060.0
cbo_feb_2026,2034,tp_eitc_earned_income_0,10260.0
cbo_feb_2026,2035,tp_eitc_earned_income_0,10460.0
cbo_feb_2026,2036,tp_eitc_earned_income_0,10670.0
cbo_feb_2026,2022,tp_eitc_earned_income_1,10980.0
cbo_feb_2026,2023,tp_eitc_earned_income_1,11750.0
cbo_feb_2026,2024,tp_eitc_earned_income_1,12390.0
cbo_feb_2026,2025,tp_eitc_earned_income_1,12730.0
cbo_feb_2026,2026,tp_eitc_earned_income_1,13020.0
cbo_feb_2026,2027,tp_eitc_earned_income_1,13360.0
cbo_feb_2026,2028,tp_eitc_earned_income_1,13670.0
cbo_feb_2026,2029,tp_eitc_earned_income_1,13950.0
cbo_feb_2026,2030,tp_eitc_earned_income_1,14240.0
cbo_feb_2026,2031,tp_eitc_earned_income_1,14520.0
cbo_feb_2026,2032,tp_eitc_earned_income_1,14800.0
cbo_feb_2026,2033,tp_eitc_earned_income_1,15100.0
cbo_feb_2026,2034,tp_eitc_earned_income_1,15390.0
cbo_feb_2026,2035,tp_eitc_earned_income_1,15700.0
cbo_feb_2026,2036,tp_eitc_earned_income_1,16010.0
cbo_feb_2026,2022,tp_eitc_earned_income_2,15410.0
cbo_feb_2026,2023,tp_eitc_earned_income_2,16510.0
cbo_feb_2026,2024,tp_eitc_earned_income_2,17400.0
cbo_feb_2026,2025,tp_eitc_earned_income_2,17880.0
cbo_feb_2026,2026,tp_eitc_earned_income_2,18290.0
cbo_feb_2026,2027,tp_eitc_earned_income_2,18760.0
cbo_feb_2026,2028,tp_eitc_earned_income_2,19190.0
cbo_feb_2026,2029,tp_eitc_earned_income_2,19600.0
cbo_feb_2026,2030,tp_eitc_earned_income_2,19990.0
cbo_feb_2026,2031,tp_eitc_earned_income_2,20390.0
cbo_feb_2026,2032,tp_eitc_earned_income_2,20790.0
cbo_feb_2026,2033,tp_eitc_earned_income_2,21200.0
cbo_feb_2026,2034,tp_eitc_earned_income_2,21620.0
cbo_feb_2026,2035,tp_eitc_earned_income_2,22040.0
cbo_feb_2026,2036,tp_eitc_earned_income_2,22480.0
cbo_feb_2026,2022,tp_eitc_earned_income_3plus,15410.0
cbo_feb_2026,2023,tp_eitc_earned_income_3plus,16510.0
cbo_feb_2026,2024,tp_eitc_earned_income_3plus,17400.0
cbo_feb_2026,2025,tp_eitc_earned_income_3plus,17880.0
cbo_feb_2026,2026,tp_eitc_earned_income_3plus,18290.0
cbo_feb_2026,2027,tp_eitc_earned_income_3plus,18760.0
cbo_feb_2026,2028,tp_eitc_earned_income_3plus,19190.0
cbo_feb_2026,2029,tp_eitc_earned_income_3plus,19600.0
cbo_feb_2026,2030,tp_eitc_earned_income_3plus,19990.0
cbo_feb_2026,2031,tp_eitc_earned_income_3plus,20390.0
cbo_feb_2026,2032,tp_eitc_earned_income_3plus,20790.0
cbo_feb_2026,2033,tp_eitc_earned_income_3plus,21200.0
cbo_feb_2026,2034,tp_eitc_earned_income_3plus,21620.0
cbo_feb_2026,2035,tp_eitc_earned_income_3plus,22040.0
cbo_feb_2026,2036,tp_eitc_earned_income_3plus,22480.0
cbo_feb_2026,2022,tp_eitc_max_credit_0,560.0
cbo_feb_2026,2023,tp_eitc_max_credit_0,600.0
cbo_feb_2026,2024,tp_eitc_max_credit_0,632.0
cbo_feb_2026,2025,tp_eitc_max_credit_0,649.0
cbo_feb_2026,2026,tp_eitc_max_credit_0,664.0
cbo_feb_2026,2027,tp_eitc_max_credit_0,681.0
cbo_feb_2026,2028,tp_eitc_max_credit_0,697.0
cbo_feb_2026,2029,tp_eitc_max_credit_0,711.0
cbo_feb_2026,2030,tp_eitc_max_credit_0,726.0
cbo_feb_2026,2031,tp_eitc_max_credit_0,741.0
cbo_feb_2026,2032,tp_eitc_max_credit_0,755.0
cbo_feb_2026,2033,tp_eitc_max_credit_0,770.0
cbo_feb_2026,2034,tp_eitc_max_credit_0,785.0
cbo_feb_2026,2035,tp_eitc_max_credit_0,800.0
cbo_feb_2026,2036,tp_eitc_max_credit_0,816.0
cbo_feb_2026,2022,tp_eitc_max_credit_1,3733.0
cbo_feb_2026,2023,tp_eitc_max_credit_1,3995.0
cbo_feb_2026,2024,tp_eitc_max_credit_1,4213.0
cbo_feb_2026,2025,tp_eitc_max_credit_1,4328.0
cbo_feb_2026,2026,tp_eitc_max_credit_1,4427.0
cbo_feb_2026,2027,tp_eitc_max_credit_1,4542.0
cbo_feb_2026,2028,tp_eitc_max_credit_1,4648.0
cbo_feb_2026,2029,tp_eitc_max_credit_1,4743.0
cbo_feb_2026,2030,tp_eitc_max_credit_1,4842.0
cbo_feb_2026,2031,tp_eitc_max_credit_1,4937.0
cbo_feb_2026,2032,tp_eitc_max_credit_1,5032.0
cbo_feb_2026,2033,tp_eitc_max_credit_1,5134.0
cbo_feb_2026,2034,tp_eitc_max_credit_1,5233.0
cbo_feb_2026,2035,tp_eitc_max_credit_1,5338.0
cbo_feb_2026,2036,tp_eitc_max_credit_1,5443.0
cbo_feb_2026,2022,tp_eitc_max_credit_2,6164.0
cbo_feb_2026,2023,tp_eitc_max_credit_2,6604.0
cbo_feb_2026,2024,tp_eitc_max_credit_2,6960.0
cbo_feb_2026,2025,tp_eitc_max_credit_2,7152.0
cbo_feb_2026,2026,tp_eitc_max_credit_2,7316.0
cbo_feb_2026,2027,tp_eitc_max_credit_2,7504.0
cbo_feb_2026,2028,tp_eitc_max_credit_2,7676.0
cbo_feb_2026,2029,tp_eitc_max_credit_2,7840.0
cbo_feb_2026,2030,tp_eitc_max_credit_2,7996.0
cbo_feb_2026,2031,tp_eitc_max_credit_2,8156.0
cbo_feb_2026,2032,tp_eitc_max_credit_2,8316.0
cbo_feb_2026,2033,tp_eitc_max_credit_2,8480.0
cbo_feb_2026,2034,tp_eitc_max_credit_2,8648.0
cbo_feb_2026,2035,tp_eitc_max_credit_2,8816.0
cbo_feb_2026,2036,tp_eitc_max_credit_2,8992.0
cbo_feb_2026,2022,tp_eitc_max_credit_3plus,6935.0
cbo_feb_2026,2023,tp_eitc_max_credit_3plus,7430.0
cbo_feb_2026,2024,tp_eitc_max_credit_3plus,7830.0
cbo_feb_2026,2025,tp_eitc_max_credit_3plus,8046.0
cbo_feb_2026,2026,tp_eitc_max_credit_3plus,8230.0
cbo_feb_2026,2027,tp_eitc_max_credit_3plus,8442.0
cbo_feb_2026,2028,tp_eitc_max_credit_3plus,8636.0
cbo_feb_2026,2029,tp_eitc_max_credit_3plus,8820.0
cbo_feb_2026,2030,tp_eitc_max_credit_3plus,8996.0
cbo_feb_2026,2031,tp_eitc_max_credit_3plus,9176.0
cbo_feb_2026,2032,tp_eitc_max_credit_3plus,9356.0
cbo_feb_2026,2033,tp_eitc_max_credit_3plus,9540.0
cbo_feb_2026,2034,tp_eitc_max_credit_3plus,9729.0
cbo_feb_2026,2035,tp_eitc_max_credit_3plus,9918.0
cbo_feb_2026,2036,tp_eitc_max_credit_3plus,10116.0
cbo_feb_2026,2022,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2023,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2024,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2025,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2026,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2027,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2028,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2029,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2030,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2031,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2032,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2033,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2034,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2035,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2036,tp_eitc_phasein_rate_0,7.65
cbo_feb_2026,2022,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2023,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2024,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2025,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2026,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2027,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2028,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2029,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2030,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2031,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2032,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2033,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2034,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2035,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2036,tp_eitc_phasein_rate_1,34.0
cbo_feb_2026,2022,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2023,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2024,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2025,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2026,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2027,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2028,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2029,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2030,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2031,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2032,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2033,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2034,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2035,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2036,tp_eitc_phasein_rate_2,40.0
cbo_feb_2026,2022,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2023,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2024,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2025,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2026,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2027,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2028,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2029,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2030,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2031,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2032,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2033,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2034,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2035,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2036,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2026,2022,tp_eitc_phaseout_mfj_0,15290.0
cbo_feb_2026,2023,tp_eitc_phaseout_mfj_0,16370.0
cbo_feb_2026,2024,tp_eitc_phaseout_mfj_0,17250.0
cbo_feb_2026,2025,tp_eitc_phaseout_mfj_0,17730.0
cbo_feb_2026,2026,tp_eitc_phaseout_mfj_0,18140.0
cbo_feb_2026,2027,tp_eitc_phaseout_mfj_0,18600.0
cbo_feb_2026,2028,tp_eitc_phaseout_mfj_0,19040.0
cbo_feb_2026,2029,tp_eitc_phaseout_mfj_0,19430.0
cbo_feb_2026,2030,tp_eitc_phaseout_mfj_0,19830.0
cbo_feb_2026,2031,tp_eitc_phaseout_mfj_0,20220.0
cbo_feb_2026,2032,tp_eitc_phaseout_mfj_0,20620.0
cbo_feb_2026,2033,tp_eitc_phaseout_mfj_0,21020.0
cbo_feb_2026,2034,tp_eitc_phaseout_mfj_0,21440.0
cbo_feb_2026,2035,tp_eitc_phaseout_mfj_0,21860.0
cbo_feb_2026,2036,tp_eitc_phaseout_mfj_0,22290.0
cbo_feb_2026,2022,tp_eitc_phaseout_mfj_1,26260.0
cbo_feb_2026,2023,tp_eitc_phaseout_mfj_1,28120.0
cbo_feb_2026,2024,tp_eitc_phaseout_mfj_1,29640.0
cbo_feb_2026,2025,tp_eitc_phaseout_mfj_1,30470.0
cbo_feb_2026,2026,tp_eitc_phaseout_mfj_1,31160.0
cbo_feb_2026,2027,tp_eitc_phaseout_mfj_1,31960.0
cbo_feb_2026,2028,tp_eitc_phaseout_mfj_1,32700.0
cbo_feb_2026,2029,tp_eitc_phaseout_mfj_1,33390.0
cbo_feb_2026,2030,tp_eitc_phaseout_mfj_1,34060.0
cbo_feb_2026,2031,tp_eitc_phaseout_mfj_1,34740.0
cbo_feb_2026,2032,tp_eitc_phaseout_mfj_1,35420.0
cbo_feb_2026,2033,tp_eitc_phaseout_mfj_1,36120.0
cbo_feb_2026,2034,tp_eitc_phaseout_mfj_1,36830.0
cbo_feb_2026,2035,tp_eitc_phaseout_mfj_1,37560.0
cbo_feb_2026,2036,tp_eitc_phaseout_mfj_1,38300.0
cbo_feb_2026,2022,tp_eitc_phaseout_mfj_2,26260.0
cbo_feb_2026,2023,tp_eitc_phaseout_mfj_2,28120.0
cbo_feb_2026,2024,tp_eitc_phaseout_mfj_2,29640.0
cbo_feb_2026,2025,tp_eitc_phaseout_mfj_2,30470.0
cbo_feb_2026,2026,tp_eitc_phaseout_mfj_2,31160.0
cbo_feb_2026,2027,tp_eitc_phaseout_mfj_2,31960.0
cbo_feb_2026,2028,tp_eitc_phaseout_mfj_2,32700.0
cbo_feb_2026,2029,tp_eitc_phaseout_mfj_2,33390.0
cbo_feb_2026,2030,tp_eitc_phaseout_mfj_2,34060.0
cbo_feb_2026,2031,tp_eitc_phaseout_mfj_2,34740.0
cbo_feb_2026,2032,tp_eitc_phaseout_mfj_2,35420.0
cbo_feb_2026,2033,tp_eitc_phaseout_mfj_2,36120.0
cbo_feb_2026,2034,tp_eitc_phaseout_mfj_2,36830.0
cbo_feb_2026,2035,tp_eitc_phaseout_mfj_2,37560.0
cbo_feb_2026,2036,tp_eitc_phaseout_mfj_2,38300.0
cbo_feb_2026,2022,tp_eitc_phaseout_mfj_3plus,26260.0
cbo_feb_2026,2023,tp_eitc_phaseout_mfj_3plus,28120.0
cbo_feb_2026,2024,tp_eitc_phaseout_mfj_3plus,29640.0
cbo_feb_2026,2025,tp_eitc_phaseout_mfj_3plus,30470.0
cbo_feb_2026,2026,tp_eitc_phaseout_mfj_3plus,31160.0
